cell,true_label,cluster
I3.MAA000932.3_11_M.1.1,endothelial cell,1
I3.MAA000940.3_8_M.1.1,neuron,3
I3.MAA000941.3_8_M.1.1,oligodendrocyte,0
I3.MAA000944.3_9_M.1.1,oligodendrocyte,0
I3.MAA001853.3_38_F.1.1,endothelial cell,1
I4.MAA000560.3_10_M.1.1,oligodendrocyte,0
I4.MAA000563.3_10_M.1.1,oligodendrocyte,0
I4.MAA000564.3_10_M.1.1,astrocyte,2
I4.MAA000578.3_10_M.1.1,Bergmann glial cell,2
I4.MAA000638.3_9_M.1.1,oligodendrocyte,0
I4.MAA000923.3_9_M.1.1,astrocyte,6
I4.MAA000926.3_9_M.1.1,oligodendrocyte,0
I4.MAA000935.3_8_M.1.1,endothelial cell,1
I4.MAA000940.3_8_M.1.1,neuron,3
I4.MAA000944.3_9_M.1.1,oligodendrocyte,0
I5.MAA000560.3_10_M.1.1,oligodendrocyte,0
I5.MAA000564.3_10_M.1.1,neuron,5
I5.MAA000923.3_9_M.1.1,oligodendrocyte,0
I5.MAA000940.3_8_M.1.1,oligodendrocyte,6
I5.MAA000944.3_9_M.1.1,astrocyte,2
I5.MAA000947.3_9_M.1.1,astrocyte,2
I5.MAA001894.3_39_F.1.1,oligodendrocyte,0
I6.MAA000560.3_10_M.1.1,oligodendrocyte,0
I6.MAA000564.3_10_M.1.1,brain pericyte,4
I6.MAA000923.3_9_M.1.1,oligodendrocyte,0
I6.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,5
I6.MAA000935.3_8_M.1.1,oligodendrocyte,0
I6.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,5
I6.MAA001894.3_39_F.1.1,oligodendrocyte,0
I7.B003728.3_56_F.1.1,astrocyte,2
I7.MAA000560.3_10_M.1.1,oligodendrocyte,0
I7.MAA000564.3_10_M.1.1,oligodendrocyte,0
I7.MAA000638.3_9_M.1.1,oligodendrocyte,6
I7.MAA000932.3_11_M.1.1,endothelial cell,1
I7.MAA000935.3_8_M.1.1,oligodendrocyte,0
I7.MAA000947.3_9_M.1.1,oligodendrocyte,0
I7.MAA001894.3_39_F.1.1,oligodendrocyte,0
I8.MAA000560.3_10_M.1.1,oligodendrocyte,0
I8.MAA000564.3_10_M.1.1,neuron,5
I8.MAA000615.3_10_M.1.1,oligodendrocyte,0
I8.MAA000924.3_8_M.1.1,oligodendrocyte,6
I8.MAA000932.3_11_M.1.1,endothelial cell,1
I8.MAA000940.3_8_M.1.1,neuron,3
I8.MAA000942.3_8_M.1.1,oligodendrocyte,0
I8.MAA000944.3_9_M.1.1,oligodendrocyte,0
I8.MAA001853.3_38_F.1.1,endothelial cell,1
I9.B003275.3_38_F.1.1,endothelial cell,1
I9.MAA000560.3_10_M.1.1,oligodendrocyte,0
I9.MAA000563.3_10_M.1.1,oligodendrocyte,0
I9.MAA000564.3_10_M.1.1,oligodendrocyte,0
I9.MAA000641.3_9_M.1.1,endothelial cell,1
I9.MAA000926.3_9_M.1.1,oligodendrocyte,6
I9.MAA000928.3_9_M.1.1,oligodendrocyte,0
I9.MAA000932.3_11_M.1.1,endothelial cell,1
I9.MAA000935.3_8_M.1.1,astrocyte,2
I9.MAA000944.3_9_M.1.1,endothelial cell,1
I9.MAA000947.3_9_M.1.1,oligodendrocyte,0
I9.MAA001856.3_39_F.1.1,oligodendrocyte,0
J1.MAA000932.3_11_M.1.1,brain pericyte,4
J1.MAA000942.3_8_M.1.1,endothelial cell,1
J1.MAA000944.3_9_M.1.1,endothelial cell,1
J1.MAA000947.3_9_M.1.1,oligodendrocyte,0
J1.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,5
J10.B001688.3_38_F.1.1,oligodendrocyte,0
J10.MAA000560.3_10_M.1.1,oligodendrocyte,0
J10.MAA000615.3_10_M.1.1,oligodendrocyte,0
J10.MAA000641.3_9_M.1.1,endothelial cell,1
J10.MAA000923.3_9_M.1.1,oligodendrocyte,0
J10.MAA000930.3_8_M.1.1,oligodendrocyte,0
J10.MAA000932.3_11_M.1.1,brain pericyte,4
J10.MAA001853.3_38_F.1.1,endothelial cell,1
J10.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,5
J10.MAA001894.3_39_F.1.1,astrocyte,2
J11.B003277.3_39_F.1.1,oligodendrocyte,6
J11.MAA000560.3_10_M.1.1,oligodendrocyte,0
J11.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,5
J11.MAA000615.3_10_M.1.1,astrocyte,2
J11.MAA000923.3_9_M.1.1,oligodendrocyte,0
J11.MAA000926.3_9_M.1.1,oligodendrocyte,0
J11.MAA000932.3_11_M.1.1,endothelial cell,1
J11.MAA000935.3_8_M.1.1,oligodendrocyte,0
J11.MAA000941.3_8_M.1.1,brain pericyte,4
J11.MAA000942.3_8_M.1.1,oligodendrocyte,0
J11.MAA000944.3_9_M.1.1,astrocyte,2
J11.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,5
J12.MAA000560.3_10_M.1.1,oligodendrocyte,0
J12.MAA000581.3_10_M.1.1,neuron,3
J12.MAA000641.3_9_M.1.1,astrocyte,6
J12.MAA000923.3_9_M.1.1,oligodendrocyte,0
J12.MAA000941.3_8_M.1.1,oligodendrocyte,0
J12.MAA000942.3_8_M.1.1,neuron,3
J12.MAA000944.3_9_M.1.1,oligodendrocyte,0
J12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
J13.B001688.3_38_F.1.1,oligodendrocyte,0
J13.B003274.3_38_F.1.1,oligodendrocyte,6
J13.MAA000424.3_11_M.1.1,endothelial cell,1
J13.MAA000550.3_10_M.1.1,astrocyte,2
J13.MAA000560.3_10_M.1.1,oligodendrocyte,0
J13.MAA000581.3_10_M.1.1,endothelial cell,1
J13.MAA000615.3_10_M.1.1,neuron,5
J13.MAA000923.3_9_M.1.1,oligodendrocyte,0
J13.MAA000926.3_9_M.1.1,endothelial cell,1
J13.MAA000941.3_8_M.1.1,brain pericyte,4
J14.MAA000560.3_10_M.1.1,astrocyte,2
J14.MAA000581.3_10_M.1.1,endothelial cell,1
J14.MAA000641.3_9_M.1.1,oligodendrocyte,0
J14.MAA000925.3_9_M.1.1,oligodendrocyte,0
J14.MAA000926.3_9_M.1.1,endothelial cell,1
J14.MAA000941.3_8_M.1.1,endothelial cell,1
J14.MAA000942.3_8_M.1.1,astrocyte,2
J14.MAA000947.3_9_M.1.1,neuron,3
J15.MAA000560.3_10_M.1.1,oligodendrocyte,0
J15.MAA000561.3_10_M.1.1,neuron,3
J15.MAA000581.3_10_M.1.1,brain pericyte,4
J15.MAA000925.3_9_M.1.1,oligodendrocyte,0
J15.MAA000926.3_9_M.1.1,endothelial cell,1
J15.MAA000930.3_8_M.1.1,oligodendrocyte,0
J15.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,6
J15.MAA000947.3_9_M.1.1,oligodendrocyte,0
J15.MAA001894.3_39_F.1.1,oligodendrocyte,0
J16.B001688.3_38_F.1.1,oligodendrocyte,5
J16.MAA000560.3_10_M.1.1,oligodendrocyte,0
J16.MAA000561.3_10_M.1.1,neuron,3
J16.MAA000564.3_10_M.1.1,endothelial cell,1
J16.MAA000581.3_10_M.1.1,endothelial cell,1
J16.MAA000925.3_9_M.1.1,astrocyte,2
J16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,5
J16.MAA000942.3_8_M.1.1,neuron,3
J16.MAA000947.3_9_M.1.1,oligodendrocyte,0
J16.MAA001894.3_39_F.1.1,astrocyte,2
J17.B003728.3_56_F.1.1,oligodendrocyte,0
J17.MAA000560.3_10_M.1.1,endothelial cell,1
J17.MAA000578.3_10_M.1.1,Bergmann glial cell,2
J17.MAA000581.3_10_M.1.1,oligodendrocyte,6
J17.MAA000925.3_9_M.1.1,oligodendrocyte,0
J17.MAA000926.3_9_M.1.1,oligodendrocyte,0
J17.MAA000935.3_8_M.1.1,oligodendrocyte,0
J17.MAA000941.3_8_M.1.1,oligodendrocyte,0
J17.MAA000942.3_8_M.1.1,oligodendrocyte,0
J17.MAA000944.3_9_M.1.1,endothelial cell,1
J17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
J17.MAA001894.3_39_F.1.1,oligodendrocyte,0
J18.B001688.3_38_F.1.1,oligodendrocyte,0
J18.MAA000560.3_10_M.1.1,oligodendrocyte,0
J18.MAA000561.3_10_M.1.1,brain pericyte,4
J18.MAA000581.3_10_M.1.1,endothelial cell,1
J18.MAA000923.3_9_M.1.1,astrocyte,2
J18.MAA000925.3_9_M.1.1,oligodendrocyte,0
J18.MAA000926.3_9_M.1.1,oligodendrocyte,0
J18.MAA000932.3_11_M.1.1,astrocyte,2
J18.MAA000935.3_8_M.1.1,oligodendrocyte,6
J18.MAA000942.3_8_M.1.1,oligodendrocyte,0
J18.MAA000947.3_9_M.1.1,oligodendrocyte,0
J19.B003277.3_39_F.1.1,oligodendrocyte,6
J19.MAA000560.3_10_M.1.1,oligodendrocyte,0
J19.MAA000561.3_10_M.1.1,neuron,5
J19.MAA000564.3_10_M.1.1,oligodendrocyte,0
J19.MAA000581.3_10_M.1.1,endothelial cell,1
J19.MAA000902.3_11_M.1.1,oligodendrocyte,0
J19.MAA000925.3_9_M.1.1,oligodendrocyte,0
J19.MAA000935.3_8_M.1.1,oligodendrocyte,6
J19.MAA001894.3_39_F.1.1,oligodendrocyte,0
J2.B003277.3_39_F.1.1,oligodendrocyte precursor cell,5
J2.MAA000560.3_10_M.1.1,oligodendrocyte,2
J2.MAA000932.3_11_M.1.1,endothelial cell,1
J2.MAA000944.3_9_M.1.1,oligodendrocyte,0
J2.MAA001894.3_39_F.1.1,endothelial cell,1
J20.B003728.3_56_F.1.1,oligodendrocyte,3
J20.MAA000553.3_10_M.1.1,oligodendrocyte,6
J20.MAA000560.3_10_M.1.1,oligodendrocyte,0
J20.MAA000561.3_10_M.1.1,brain pericyte,4
J20.MAA000564.3_10_M.1.1,oligodendrocyte,0
J20.MAA000581.3_10_M.1.1,endothelial cell,1
J20.MAA000925.3_9_M.1.1,oligodendrocyte,0
J20.MAA000926.3_9_M.1.1,oligodendrocyte,0
J20.MAA000932.3_11_M.1.1,endothelial cell,1
J20.MAA000935.3_8_M.1.1,oligodendrocyte,0
J20.MAA000941.3_8_M.1.1,oligodendrocyte,0
J20.MAA000944.3_9_M.1.1,astrocyte,2
J21.MAA000560.3_10_M.1.1,oligodendrocyte,0
J21.MAA000641.3_9_M.1.1,neuron,3
J21.MAA000925.3_9_M.1.1,oligodendrocyte,0
J21.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,5
J21.MAA000935.3_8_M.1.1,oligodendrocyte,0
J21.MAA000944.3_9_M.1.1,oligodendrocyte,0
J21.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
J22.B000404.3_56_F.1.1,Bergmann glial cell,6
J22.MAA000424.3_11_M.1.1,neuron,3
J22.MAA000560.3_10_M.1.1,astrocyte,2
J22.MAA000561.3_10_M.1.1,brain pericyte,4
J22.MAA000564.3_10_M.1.1,oligodendrocyte,0
J22.MAA000926.3_9_M.1.1,astrocyte,2
J22.MAA000930.3_8_M.1.1,oligodendrocyte,0
J22.MAA000944.3_9_M.1.1,astrocyte,2
J22.MAA001894.3_39_F.1.1,oligodendrocyte,6
J3.MAA000560.3_10_M.1.1,astrocyte,2
J3.MAA000615.3_10_M.1.1,oligodendrocyte,0
J3.MAA000925.3_9_M.1.1,endothelial cell,1
J3.MAA000932.3_11_M.1.1,endothelial cell,1
J3.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,5
J3.MAA000944.3_9_M.1.1,endothelial cell,6
J3.MAA001853.3_38_F.1.1,endothelial cell,1
J3.MAA001894.3_39_F.1.1,astrocyte,2
J4.B003277.3_39_F.1.1,oligodendrocyte,6
J4.MAA000560.3_10_M.1.1,oligodendrocyte,0
J4.MAA000564.3_10_M.1.1,endothelial cell,1
J4.MAA000615.3_10_M.1.1,oligodendrocyte,0
J4.MAA000641.3_9_M.1.1,oligodendrocyte,0
J4.MAA000926.3_9_M.1.1,brain pericyte,4
J4.MAA000932.3_11_M.1.1,endothelial cell,1
J4.MAA000941.3_8_M.1.1,oligodendrocyte,0
J5.B003277.3_39_F.1.1,oligodendrocyte,6
J5.B003728.3_56_F.1.1,oligodendrocyte,0
J5.MAA000424.3_11_M.1.1,oligodendrocyte,6
J5.MAA000560.3_10_M.1.1,oligodendrocyte,0
J5.MAA000615.3_10_M.1.1,astrocyte,2
J5.MAA000923.3_9_M.1.1,oligodendrocyte,0
J5.MAA000926.3_9_M.1.1,neuron,3
J5.MAA000930.3_8_M.1.1,oligodendrocyte,0
J5.MAA000932.3_11_M.1.1,endothelial cell,1
J5.MAA000935.3_8_M.1.1,oligodendrocyte,0
J5.MAA000940.3_8_M.1.1,neuron,3
J5.MAA000941.3_8_M.1.1,astrocyte,2
J5.MAA000944.3_9_M.1.1,endothelial cell,1
J5.MAA000947.3_9_M.1.1,oligodendrocyte,0
J5.MAA001894.3_39_F.1.1,oligodendrocyte,6
J6.MAA000563.3_10_M.1.1,oligodendrocyte,0
J6.MAA000564.3_10_M.1.1,oligodendrocyte,0
J6.MAA000615.3_10_M.1.1,oligodendrocyte,0
J6.MAA000930.3_8_M.1.1,oligodendrocyte,0
J6.MAA000932.3_11_M.1.1,endothelial cell,1
J6.MAA000935.3_8_M.1.1,oligodendrocyte,0
J6.MAA000940.3_8_M.1.1,neuron,3
J6.MAA000941.3_8_M.1.1,oligodendrocyte,0
J6.MAA000944.3_9_M.1.1,oligodendrocyte,0
J6.MAA000947.3_9_M.1.1,neuron,3
J6.MAA001853.3_38_F.1.1,endothelial cell,1
J7.MAA000538.3_8_M.1.1,oligodendrocyte,6
J7.MAA000615.3_10_M.1.1,oligodendrocyte,0
J7.MAA000926.3_9_M.1.1,oligodendrocyte,0
J7.MAA000932.3_11_M.1.1,endothelial cell,1
J7.MAA000935.3_8_M.1.1,oligodendrocyte,0
J7.MAA000941.3_8_M.1.1,oligodendrocyte,0
J7.MAA000942.3_8_M.1.1,oligodendrocyte,0
J7.MAA000944.3_9_M.1.1,oligodendrocyte,0
J7.MAA001853.3_38_F.1.1,endothelial cell,1
J8.MAA000560.3_10_M.1.1,astrocyte,2
J8.MAA000563.3_10_M.1.1,oligodendrocyte,0
J8.MAA000638.3_9_M.1.1,neuron,3
J8.MAA000926.3_9_M.1.1,oligodendrocyte,0
J8.MAA000930.3_8_M.1.1,oligodendrocyte,0
J8.MAA000932.3_11_M.1.1,endothelial cell,1
J8.MAA000935.3_8_M.1.1,oligodendrocyte,0
J8.MAA000942.3_8_M.1.1,oligodendrocyte,0
J9.MAA000553.3_10_M.1.1,endothelial cell,1
J9.MAA000560.3_10_M.1.1,oligodendrocyte,0
J9.MAA000563.3_10_M.1.1,oligodendrocyte,0
J9.MAA000564.3_10_M.1.1,neuron,3
J9.MAA000638.3_9_M.1.1,brain pericyte,4
J9.MAA000902.3_11_M.1.1,astrocyte,2
J9.MAA000926.3_9_M.1.1,oligodendrocyte,0
J9.MAA000932.3_11_M.1.1,endothelial cell,1
J9.MAA000935.3_8_M.1.1,oligodendrocyte,0
J9.MAA000941.3_8_M.1.1,oligodendrocyte,0
J9.MAA000944.3_9_M.1.1,oligodendrocyte,0
J9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,5
K1.MAA000538.3_8_M.1.1,oligodendrocyte,6
K1.MAA000550.3_10_M.1.1,endothelial cell,1
K1.MAA000564.3_10_M.1.1,endothelial cell,1
K1.MAA000923.3_9_M.1.1,oligodendrocyte,0
K1.MAA000926.3_9_M.1.1,oligodendrocyte,6
K1.MAA000930.3_8_M.1.1,oligodendrocyte,0
K1.MAA000941.3_8_M.1.1,oligodendrocyte,0
K1.MAA000944.3_9_M.1.1,oligodendrocyte,0
K1.MAA001853.3_38_F.1.1,endothelial cell,1
K1.MAA001854.3_38_F.1.1,oligodendrocyte,6
K1.MAA001894.3_39_F.1.1,neuron,5
K10.B003277.3_39_F.1.1,neuron,3
K10.MAA000424.3_11_M.1.1,Bergmann glial cell,2
K10.MAA000553.3_10_M.1.1,endothelial cell,1
K10.MAA000564.3_10_M.1.1,oligodendrocyte,0
K10.MAA000615.3_10_M.1.1,oligodendrocyte,0
K10.MAA000925.3_9_M.1.1,oligodendrocyte,0
K10.MAA000940.3_8_M.1.1,oligodendrocyte,0
K10.MAA001894.3_39_F.1.1,oligodendrocyte,0
K11.MAA000553.3_10_M.1.1,endothelial cell,1
K11.MAA000560.3_10_M.1.1,astrocyte,2
K11.MAA000564.3_10_M.1.1,endothelial cell,1
K11.MAA000578.3_10_M.1.1,oligodendrocyte,0
K11.MAA000638.3_9_M.1.1,neuron,3
K11.MAA000641.3_9_M.1.1,Bergmann glial cell,2
K11.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,5
K11.MAA000923.3_9_M.1.1,oligodendrocyte,0
K11.MAA000928.3_9_M.1.1,oligodendrocyte,0
K11.MAA000932.3_11_M.1.1,endothelial cell,1
K11.MAA000941.3_8_M.1.1,oligodendrocyte,0
K11.MAA000942.3_8_M.1.1,oligodendrocyte,0
K11.MAA000944.3_9_M.1.1,endothelial cell,1
K12.B000404.3_56_F.1.1,oligodendrocyte precursor cell,5
K12.MAA000560.3_10_M.1.1,oligodendrocyte,0
K12.MAA000581.3_10_M.1.1,endothelial cell,1
K12.MAA000615.3_10_M.1.1,neuron,3
K12.MAA000924.3_8_M.1.1,oligodendrocyte,3
K12.MAA000926.3_9_M.1.1,neuron,3
K12.MAA000935.3_8_M.1.1,neuron,5
K12.MAA000941.3_8_M.1.1,endothelial cell,1
K12.MAA000942.3_8_M.1.1,oligodendrocyte,0
K12.MAA000944.3_9_M.1.1,oligodendrocyte,0
K12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
K13.MAA000550.3_10_M.1.1,astrocyte,2
K13.MAA000560.3_10_M.1.1,oligodendrocyte,0
K13.MAA000564.3_10_M.1.1,endothelial cell,1
K13.MAA000581.3_10_M.1.1,endothelial cell,1
K13.MAA000615.3_10_M.1.1,neuron,3
K13.MAA000638.3_9_M.1.1,oligodendrocyte,6
K13.MAA000926.3_9_M.1.1,oligodendrocyte,0
K13.MAA000930.3_8_M.1.1,astrocyte,6
K13.MAA000935.3_8_M.1.1,oligodendrocyte,0
K13.MAA000941.3_8_M.1.1,endothelial cell,1
K13.MAA000942.3_8_M.1.1,neuron,3
K13.MAA000944.3_9_M.1.1,oligodendrocyte,0
K13.MAA001894.3_39_F.1.1,oligodendrocyte,0
K14.B003728.3_56_F.1.1,oligodendrocyte precursor cell,5
K14.MAA000550.3_10_M.1.1,oligodendrocyte,0
K14.MAA000560.3_10_M.1.1,astrocyte,2
K14.MAA000564.3_10_M.1.1,oligodendrocyte,0
K14.MAA000581.3_10_M.1.1,endothelial cell,1
K14.MAA000926.3_9_M.1.1,oligodendrocyte,0
K14.MAA000930.3_8_M.1.1,oligodendrocyte,0
K14.MAA000932.3_11_M.1.1,brain pericyte,4
K14.MAA000942.3_8_M.1.1,endothelial cell,1
K14.MAA001894.3_39_F.1.1,oligodendrocyte,0
K15.B001688.3_38_F.1.1,endothelial cell,1
K15.B003728.3_56_F.1.1,oligodendrocyte,6
K15.MAA000560.3_10_M.1.1,astrocyte,2
K15.MAA000564.3_10_M.1.1,oligodendrocyte,0
K15.MAA000581.3_10_M.1.1,endothelial cell,1
K15.MAA000638.3_9_M.1.1,oligodendrocyte,0
K15.MAA000902.3_11_M.1.1,oligodendrocyte,0
K15.MAA000923.3_9_M.1.1,oligodendrocyte,0
K15.MAA000926.3_9_M.1.1,oligodendrocyte,0
K15.MAA000928.3_9_M.1.1,oligodendrocyte,6
K15.MAA000935.3_8_M.1.1,oligodendrocyte,0
K15.MAA000940.3_8_M.1.1,neuron,3
K15.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,5
K15.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
K16.B003728.3_56_F.1.1,oligodendrocyte,0
K16.MAA000560.3_10_M.1.1,oligodendrocyte,0
K16.MAA000564.3_10_M.1.1,oligodendrocyte,0
K16.MAA000581.3_10_M.1.1,brain pericyte,4
K16.MAA000638.3_9_M.1.1,neuron,3
K16.MAA000923.3_9_M.1.1,oligodendrocyte,0
K16.MAA000926.3_9_M.1.1,oligodendrocyte,0
K16.MAA000930.3_8_M.1.1,neuron,3
K16.MAA000944.3_9_M.1.1,astrocyte,2
K17.B003728.3_56_F.1.1,oligodendrocyte,0
K17.MAA000424.3_11_M.1.1,neuron,3
K17.MAA000560.3_10_M.1.1,oligodendrocyte,0
K17.MAA000578.3_10_M.1.1,oligodendrocyte,0
K17.MAA000581.3_10_M.1.1,neuron,1
K17.MAA000926.3_9_M.1.1,endothelial cell,1
K17.MAA000940.3_8_M.1.1,oligodendrocyte,0
K17.MAA000942.3_8_M.1.1,oligodendrocyte,0
K17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
K18.B003274.3_38_F.1.1,astrocyte,2
K18.B003277.3_39_F.1.1,astrocyte,2
K18.MAA000560.3_10_M.1.1,oligodendrocyte,0
K18.MAA000581.3_10_M.1.1,neuron,3
K18.MAA000941.3_8_M.1.1,endothelial cell,1
K18.MAA001894.3_39_F.1.1,astrocyte,6
K19.B003728.3_56_F.1.1,astrocyte,2
K19.MAA000564.3_10_M.1.1,oligodendrocyte,0
K19.MAA000581.3_10_M.1.1,endothelial cell,1
K19.MAA000925.3_9_M.1.1,oligodendrocyte,0
K19.MAA000926.3_9_M.1.1,oligodendrocyte,0
K19.MAA000944.3_9_M.1.1,oligodendrocyte,0
K19.MAA001894.3_39_F.1.1,oligodendrocyte,6
K2.B003274.3_38_F.1.1,oligodendrocyte,6
K2.MAA000550.3_10_M.1.1,astrocyte,2
K2.MAA000560.3_10_M.1.1,oligodendrocyte,0
K2.MAA000564.3_10_M.1.1,oligodendrocyte,3
K2.MAA000926.3_9_M.1.1,oligodendrocyte,0
K2.MAA000932.3_11_M.1.1,endothelial cell,1
K2.MAA000944.3_9_M.1.1,oligodendrocyte,0
K20.MAA000560.3_10_M.1.1,astrocyte,2
K20.MAA000923.3_9_M.1.1,endothelial cell,1
K20.MAA000926.3_9_M.1.1,oligodendrocyte,0
K20.MAA000930.3_8_M.1.1,oligodendrocyte,0
K20.MAA000941.3_8_M.1.1,oligodendrocyte,0
K20.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
K21.B000621.3_56_F.1.1,astrocyte,2
K21.B003277.3_39_F.1.1,oligodendrocyte,6
K21.MAA000560.3_10_M.1.1,oligodendrocyte,0
K21.MAA000561.3_10_M.1.1,neuron,3
K21.MAA000581.3_10_M.1.1,endothelial cell,1
K21.MAA000923.3_9_M.1.1,oligodendrocyte,0
K21.MAA000926.3_9_M.1.1,oligodendrocyte,0
K21.MAA000930.3_8_M.1.1,brain pericyte,4
K21.MAA000940.3_8_M.1.1,neuron,3
K21.MAA000941.3_8_M.1.1,endothelial cell,1
K21.MAA000944.3_9_M.1.1,oligodendrocyte,0
K21.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
K22.MAA000560.3_10_M.1.1,astrocyte,2
K22.MAA000564.3_10_M.1.1,brain pericyte,4
K22.MAA000926.3_9_M.1.1,astrocyte,2
K22.MAA000930.3_8_M.1.1,astrocyte,2
K22.MAA000944.3_9_M.1.1,astrocyte,2
K22.MAA001894.3_39_F.1.1,astrocyte,2
K3.MAA000538.3_8_M.1.1,oligodendrocyte,6
K3.MAA000560.3_10_M.1.1,oligodendrocyte,6
K3.MAA000564.3_10_M.1.1,endothelial cell,1
K3.MAA000926.3_9_M.1.1,astrocyte,2
K3.MAA000932.3_11_M.1.1,endothelial cell,1
K3.MAA000940.3_8_M.1.1,oligodendrocyte,0
K3.MAA000944.3_9_M.1.1,astrocyte,2
K4.B003277.3_39_F.1.1,astrocyte,2
K4.MAA000560.3_10_M.1.1,oligodendrocyte,0
K4.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,5
K4.MAA000615.3_10_M.1.1,oligodendrocyte,0
K4.MAA000923.3_9_M.1.1,oligodendrocyte,0
K4.MAA000925.3_9_M.1.1,oligodendrocyte,0
K4.MAA000926.3_9_M.1.1,oligodendrocyte,0
K4.MAA000932.3_11_M.1.1,endothelial cell,1
K4.MAA000940.3_8_M.1.1,astrocyte,2
K4.MAA000942.3_8_M.1.1,oligodendrocyte,0
K4.MAA000944.3_9_M.1.1,astrocyte,6
K5.MAA000560.3_10_M.1.1,oligodendrocyte,0
K5.MAA000926.3_9_M.1.1,astrocyte,2
K5.MAA000930.3_8_M.1.1,oligodendrocyte,0
K5.MAA000932.3_11_M.1.1,endothelial cell,1
K6.MAA000560.3_10_M.1.1,astrocyte,2
K6.MAA000615.3_10_M.1.1,neuron,5
K6.MAA000638.3_9_M.1.1,neuron,3
K6.MAA000924.3_8_M.1.1,endothelial cell,1
K6.MAA000926.3_9_M.1.1,oligodendrocyte,0
K6.MAA000932.3_11_M.1.1,endothelial cell,1
K6.MAA000935.3_8_M.1.1,oligodendrocyte,0
K6.MAA000940.3_8_M.1.1,neuron,3
K6.MAA000942.3_8_M.1.1,oligodendrocyte,0
K6.MAA000944.3_9_M.1.1,oligodendrocyte,6
K7.MAA000560.3_10_M.1.1,oligodendrocyte,0
K7.MAA000615.3_10_M.1.1,oligodendrocyte,0
K7.MAA000926.3_9_M.1.1,astrocyte,2
K7.MAA000932.3_11_M.1.1,endothelial cell,1
K7.MAA000935.3_8_M.1.1,astrocyte,2
K7.MAA000944.3_9_M.1.1,oligodendrocyte,0
K7.MAA000947.3_9_M.1.1,neuron,3
K8.MAA000560.3_10_M.1.1,astrocyte,2
K8.MAA000564.3_10_M.1.1,oligodendrocyte,0
K8.MAA000615.3_10_M.1.1,oligodendrocyte,0
K8.MAA000638.3_9_M.1.1,oligodendrocyte,3
K8.MAA000926.3_9_M.1.1,oligodendrocyte,0
K8.MAA000932.3_11_M.1.1,endothelial cell,1
K8.MAA000935.3_8_M.1.1,oligodendrocyte,0
K8.MAA000941.3_8_M.1.1,oligodendrocyte,0
K8.MAA000944.3_9_M.1.1,oligodendrocyte,0
K9.B003274.3_38_F.1.1,astrocyte,2
K9.B003277.3_39_F.1.1,oligodendrocyte,6
K9.MAA000563.3_10_M.1.1,astrocyte,2
K9.MAA000564.3_10_M.1.1,oligodendrocyte,0
K9.MAA000615.3_10_M.1.1,oligodendrocyte,0
K9.MAA000923.3_9_M.1.1,oligodendrocyte,0
K9.MAA000924.3_8_M.1.1,Bergmann glial cell,2
K9.MAA000926.3_9_M.1.1,oligodendrocyte,0
K9.MAA000941.3_8_M.1.1,oligodendrocyte,0
K9.MAA000942.3_8_M.1.1,oligodendrocyte,0
K9.MAA001894.3_39_F.1.1,oligodendrocyte,0
L1.B003728.3_56_F.1.1,oligodendrocyte,0
L1.MAA000930.3_8_M.1.1,astrocyte,2
L1.MAA000932.3_11_M.1.1,brain pericyte,4
L10.B001688.3_38_F.1.1,astrocyte,6
L10.MAA000560.3_10_M.1.1,oligodendrocyte,0
L10.MAA000564.3_10_M.1.1,brain pericyte,4
L10.MAA000581.3_10_M.1.1,endothelial cell,1
L10.MAA000615.3_10_M.1.1,oligodendrocyte,6
L10.MAA000923.3_9_M.1.1,oligodendrocyte,0
L10.MAA000926.3_9_M.1.1,oligodendrocyte,0
L10.MAA000932.3_11_M.1.1,endothelial cell,1
L10.MAA000935.3_8_M.1.1,oligodendrocyte,0
L10.MAA000940.3_8_M.1.1,oligodendrocyte,6
L10.MAA001894.3_39_F.1.1,astrocyte,2
L11.MAA000553.3_10_M.1.1,endothelial cell,1
L11.MAA000560.3_10_M.1.1,astrocyte,2
